ID,Points
10692,86.2528652433
10693,84.7984884408
10694,85.9252752105
10695,86.2528652433
10696,89.4553249259
10697,92.2459755594
10698,85.9288476888
10699,86.2764437028
10700,86.2528652433
10701,86.362015572
10702,89.9050309558
10703,83.2817895877
10704,86.2528652433
10705,86.5325614238
10706,86.2528652433
10707,86.2859794994
10708,90.7489138804
10709,85.329783233
10710,86.9207938394
10711,91.5172233663
10712,85.8895965751
10713,89.289002637
10714,89.0892310054
10715,90.6682997327
10716,87.8133901139
10717,87.4540806066
10718,88.4159536411
10719,87.9218998389
10720,89.2469754888
10721,87.6248369499
10722,88.7777534778
10723,86.5104725339
10724,88.4886960352
10725,86.3718130043
10726,86.2528652433
10727,86.4473978577
10728,86.8894270497
10729,87.9309180327
10730,90.5168996103
10731,90.2045551903
10732,88.4534391675
10733,86.2528652433
10734,88.8581785052
10735,89.5237533634
10736,87.4766709896
10737,86.0248861277
10738,89.5104718607
10739,86.0339054856
10740,87.2297286386
10741,90.5656863726
10742,86.2528652433
10743,86.8249422326
10744,86.7435946628
10745,86.4572291721
10746,88.439532922
10747,86.2528652433
10748,87.2539895218
10749,87.6546619551
10750,87.6956213789
10751,87.5058831084
10752,91.8415746118
10753,87.3830875378
10754,88.5900925196
10755,90.3710105896
10756,86.5659990825
10757,87.4453913476
10758,90.0692188125
10759,91.204717293
10760,86.5931118692
10761,88.344084426
10762,87.3316775192
10763,89.8419379704
10764,85.8342642797
10765,90.4636746448
10766,86.2528652433
10767,86.652441089
10768,87.3508627882
10769,90.2681094957
10770,86.9393211496
10771,86.928470146
10772,85.7237183651
10773,86.3343108687
10774,86.5819776185
10775,86.2528652433
10776,84.9446943775
10777,86.4090274618
10778,94.8997333964
10779,92.1539624921
10780,86.2528652433
10781,90.9099470537
10782,86.9713302425
10783,86.7209806107
10784,87.629382502
10785,90.3537827399
10786,87.3130910071
10787,91.3852128681
10788,88.4884625056
10789,91.133900546
10790,86.2528652433
10791,85.8767676057
10792,87.7862298584
10793,88.7486460995
10794,88.8674105132
10795,87.8777924468
10796,90.6434956651
10797,86.2911063168
10798,88.6426408848
10799,87.8456730269
10800,88.7723923336
10801,87.4569710802
10802,88.4721635289
10803,86.7442686468
10804,90.0126176222
10805,86.2528652433
10806,89.6950086089
10807,86.7975550537
10808,85.5308053632
10809,88.3110346038
10810,90.7386457502
10811,85.6107146821
10812,86.2528652433
10813,88.3118202009
10814,86.2528652433
10815,89.1208825914
10816,87.1065970402
10817,86.6229623154
10818,93.5857155537
10819,86.7801416966
10820,88.447741233
10821,86.2138668763
10822,87.8485724399
10823,86.8431319395
10824,87.6718628302
10825,86.5200257455
10826,86.6465316447
10827,80.3982651622
10828,86.2528652433
10829,86.1595621768
10830,87.6918257835
10831,86.2528652433
10832,87.7730883389
10833,86.2528652433
10834,87.3000513025
10835,88.4234198709
10836,90.3273704636
10837,87.8286042667
10838,87.7280667233
10839,93.9106276748
10840,93.5283711855
10841,87.94101896
10842,86.5890648625
10843,90.0452067223
10844,87.0368081852
10845,85.7330249685
10846,85.9082211535
10847,89.5459642947
10848,88.9621430801
10849,86.8052926423
10850,87.9912459154
10851,88.3986608769
10852,87.0849150501
10853,90.0311848956
10854,87.1356678066
10855,86.2528652433
10856,89.4073146152
10857,87.8291111211
10858,86.1568328182
10859,89.7599761598
10860,89.9543330188
10861,87.0761136072
10862,86.2528652433
10863,89.8732530723
10864,85.7901679758
10865,87.2389140216
10866,86.9377375317
10867,86.5707731894
10868,91.0054764712
10869,87.8195456693
10870,87.8753961062
10871,88.4406671068
10872,87.5446434639
10873,86.6986285808
10874,87.2614256822
10875,86.8050995651
10876,86.9364844142
10877,86.830292165
10878,86.5718998458
10879,86.2528652433
10880,87.2903646052
10881,86.2528652433
10882,86.5174669489
10883,86.1680954754
10884,86.0161775858
10885,89.3932696302
10886,85.7542972048
10887,86.771432039
10888,89.1312674641
10889,88.2674145061
10890,88.0682684126
10891,86.3621867336
10892,90.317382792
10893,88.7886148589
10894,86.4349267572
10895,89.2696712918
10896,86.6367432973
10897,86.8128788079
10898,89.052911128
10899,91.7505341938
10900,85.9176570182
10901,88.0355669621
10902,88.1856833968
10903,87.9870943442
10904,92.059142108
10905,87.0294749743
10906,89.0156699167
10907,88.5234074642
10908,88.144162097
10909,90.4181444284
10910,91.2835808068
10911,87.5128902804
10912,94.567798943
10913,86.7527060838
10914,90.4329945695
10915,86.8014125597
10916,91.0223279882
10917,85.5264848131
10918,86.7898931765
10919,87.278379208
10920,85.9131111442
10921,84.2878867283
10922,86.2528652433
10923,91.0508599036
10924,89.1823483302
10925,87.2722991501
10926,93.3109133148
10927,89.3094615177
10928,86.9080658522
10929,89.5348710932
10930,93.0860031741
10931,85.9184769738
10932,86.7614876852
10933,88.7609835454
10934,91.6691835726
10935,90.9323008529
10936,90.463407254
10937,86.0597821363
10938,86.2528652433
10939,88.189674437
10940,89.8957394508
10941,86.4572291721
10942,85.6751325075
10943,86.8658648477
10944,86.2528652433
10945,87.0106682599
10946,88.0998555316
10947,84.7995425387
10948,87.19604687
10949,88.534830556
10950,85.0144708182
10951,88.1243662254
10952,93.6448878191
10953,90.1922067476
10954,92.6120363967
10955,86.2528652433
10956,88.0325475266
10957,86.2417119261
10958,86.7440957185
10959,86.2528652433
10960,93.7476843277
10961,89.2558866365
10962,88.727764401
10963,86.9779515425
10964,88.3248393701
10965,87.517199944
10966,87.6708678689
10967,86.1539954569
10968,90.2969083085
10969,87.8734690452
10970,89.0636821515
10971,86.4447593142
10972,85.3286223638
10973,86.1970384433
10974,88.0853168141
10975,86.7305097818
10976,85.6752301643
10977,86.2528652433
10978,86.7895857271
10979,89.0198882478
10980,87.1947059189
10981,86.2528652433
10982,86.734149229
10983,88.0065980592
10984,87.5938504094
10985,86.770231971
10986,87.4408755775
10987,86.8278899198
10988,88.5406447513
10989,89.5574102373
10990,86.2528652433
10991,90.4592556622
10992,86.5372820344
10993,92.4350343936
10994,85.9109635203
10995,90.3890192705
10996,85.946061002
10997,86.2528652433
10998,86.2773652329
10999,88.0245958129
11000,89.4927465864
11001,86.3504318869
11002,91.5802869956
11003,89.5439340485
11004,88.8129300988
11005,88.9608842581
11006,89.4232845313
11007,87.4684427542
11008,86.2528652433
11009,89.9029794641
11010,87.9552439921
11011,83.9311644661
11012,86.2528652433
11013,87.7281426134
11014,88.7666797084
11015,87.3495492226
11016,86.3533877555
11017,86.6654198508
11018,90.1991042071
11019,86.7898931765
11020,84.9446943775
11021,87.2817754702
11022,87.275535183
11023,87.7021145004
11024,89.6562410219
11025,88.4385609205
11026,87.1946018314
11027,86.9356186581
11028,85.892933623
11029,89.4862297804
11030,86.4659486997
11031,88.5208652661
11032,86.8073065336
11033,85.6355859306
11034,84.649430449
11035,86.3612453103
11036,85.129868253
11037,85.0687068199
11038,87.8738747648
11039,87.454782316
11040,88.8672709282
11041,86.2528652433
11042,86.8100926708
11043,87.1824609401
11044,92.6939366626
11045,86.6039171375
11046,86.2528652433
11047,86.2769203563
11048,86.7612142643
11049,92.9858179655
11050,87.1382571708
11051,87.8721851984
11052,89.7496215896
11053,86.886870715
11054,87.3271314619
11055,85.95282596
11056,86.2528652433
11057,86.1751847799
11058,86.1040866336
11059,87.0688076335
11060,87.7535149354
11061,88.483936365
11062,90.5816581444
11063,87.7014953508
11064,89.5311178318
11065,86.2528652433
11066,86.793375848
11067,86.3512299045
11068,86.696076241
11069,90.4200996742
11070,89.042210815
11071,86.2528652433
11072,86.4972956904
11073,87.0518168376
11074,86.4787555059
11075,85.7542972048
11076,89.1779976152
11077,87.6019095074
11078,85.1296322883
11079,91.8374338343
11080,86.2528652433
11081,86.2528652433
11082,90.0855082653
11083,86.2528652433
11084,88.6689485317
11085,86.5331374379
11086,93.7231004898
11087,88.8901735249
11088,88.6189144852
11089,87.5491160002
11090,89.8191047897
11091,84.08716213
11092,87.3050047906
11093,86.6129787569
11094,87.1879431074
11095,89.2685305971
11096,90.2502666985
11097,86.4091335685
11098,89.4679427936
11099,87.0601464745
11100,88.5882375821
11101,89.9340480976
11102,87.3680193599
11103,91.1037536699
11104,86.3615173261
11105,87.3004244742
11106,87.90672628
11107,86.2528652433
11108,88.0194013731
11109,81.1927802261
11110,87.7044936702
11111,88.0346635502
11112,90.1113846302
11113,86.2528652433
11114,88.1757062588
11115,87.4317476705
11116,88.588094877
11117,92.4332422535
11118,88.715324613
11119,89.7476240828
11120,87.4010781297
11121,86.7318373109
11122,89.0353762603
11123,89.017985786
11124,87.6332130904
11125,87.4103378029
11126,87.6941347909
11127,86.9490418428
11128,89.2405921918
11129,88.1699840343
11130,87.0861763761
11131,86.603207255
11132,86.2528652433
11133,90.0170001093
11134,86.8240233565
11135,86.830292165
11136,88.5657443521
11137,86.0463876275
11138,86.4572291721
11139,86.2528652433
11140,86.8219337536
11141,88.8294125275
11142,89.7895038555
11143,87.2742694726
11144,88.3725164367
11145,86.7882166904
11146,86.6240357155
11147,87.2332718099
11148,87.7232774463
11149,86.556164477
11150,87.3994059008
11151,86.8198441508
11152,92.3973362826
11153,89.6811012845
11154,87.3058827593
11155,86.9723351338
11156,86.2528652433
11157,88.9485840224
11158,87.311122516
11159,92.0144110213
11160,87.5641209248
11161,87.4290169784
11162,89.8521170068
11163,84.7713105076
11164,86.7476318349
11165,87.3156555547
11166,86.5686110329
11167,89.0794733501
11168,86.1084894532
11169,87.4878657271
11170,89.938009392
11171,88.4288479564
11172,87.6882800787
11173,87.896052708
11174,87.3485430539
11175,85.8360111042
11176,88.087536293
11177,95.9035008068
11178,86.2528652433
11179,88.2616383681
11180,94.3687049979
11181,87.9626909612
11182,88.3018035964
11183,86.3950907396
11184,92.6774340189
11185,86.1486008687
11186,86.8964330195
11187,86.2528652433
11188,86.7778510565
11189,92.7157634744
11190,86.1374558722
11191,88.2851174256
11192,84.6946338721
11193,97.1602131736
11194,89.2607977127
11195,86.2528652433
11196,91.7982603767
11197,89.1303029465
11198,86.7747476834
11199,86.2528652433
11200,90.0592095284
11201,88.0946585143
11202,87.6766153841
11203,86.9460126938
11204,85.6925079171
11205,87.6022866021
11206,86.5974714764
11207,91.9510210387
11208,87.5687937436
11209,89.0182780477
11210,86.2528652433
11211,86.0272820705
11212,90.1812427306
11213,86.2528652433
11214,85.1146316019
11215,86.0910656395
11216,84.6467342164
11217,86.5640321614
11218,86.793375848
11219,87.910363538
11220,90.9491731455
11221,89.0526316897
11222,86.2528652433
11223,87.1370373196
11224,88.9053520059
11225,90.2019181028
11226,86.9970767625
11227,86.3946997279
11228,86.7144003916
11229,90.319016142
11230,86.919306151
11231,86.7564595309
11232,87.4684427542
11233,86.596759416
11234,86.2528652433
11235,88.8191029487
11236,88.5592057487
11237,84.6977249604
11238,88.0245958129
11239,86.9921302616
11240,86.1565367856
11241,86.3612453103
11242,88.2643311875
11243,89.2965697827
11244,87.731780643
11245,92.2425989766
11246,88.8789478116
11247,87.716798805
11248,91.49468127
11249,81.1430069166
11250,93.1585752498
11251,87.1860192721
11252,86.4683041079
11253,87.7001334932
11254,86.2528652433
11255,88.7564113816
11256,88.1134414232
11257,87.999734392
11258,87.083936414
11259,86.2528652433
11260,88.6115954698
11261,92.5791667005
11262,86.217920142
11263,86.2528652433
11264,91.8702275897
11265,89.0306003788
11266,88.1913461965
11267,86.2528652433
11268,86.1393809205
11269,86.415822096
11270,89.5196093775
11271,86.2528652433
11272,86.4659486997
11273,86.9156745968
11274,88.0941280177
11275,87.2640372441
11276,88.0163857135
11277,88.7828416329
11278,86.5121196394
11279,87.3768391789
11280,86.0676166602
11281,88.1032939912
11282,87.3195126474
11283,88.1121153276
11284,87.0842315034
11285,86.9631565535
11286,86.7612142643
11287,88.6371890163
11288,87.3158885742
11289,86.7554665995
11290,88.2240362091
11291,87.7045978817
11292,92.4161732963
11293,86.6530427754
11294,88.7847173642
11295,87.7358651346
11296,86.2528652433
11297,86.1995729279
11298,91.3941897095
11299,88.2903828242
11300,86.8365332519
11301,89.7292169169
11302,86.5842723993
11303,89.5907214006
11304,86.2528652433
11305,86.3899475416
11306,87.603272997
11307,90.219399927
11308,86.645452232
11309,93.718472985
11310,89.104722293
11311,89.8178454812
11312,88.0338386037
11313,90.167804418
11314,86.8433863064
11315,88.828091894
11316,88.2283216126
11317,86.3578890828
11318,91.0726565313
11319,88.453207247
11320,86.7895857271
11321,87.6902966564
11322,88.1262009199
11323,86.9930699838
11324,86.2528652433
11325,86.1398021873
11326,86.0638552179
11327,88.49536668
11328,86.2528652433
11329,88.1408419082
11330,89.0407493618
11331,91.6048437211
11332,85.9701284806
11333,88.4994346728
11334,88.9462696466
11335,87.4321550542
11336,86.9226933984
11337,87.6492901396
11338,86.793375848
11339,88.1624303179
11340,86.4874627447
11341,87.4239113421
11342,86.2528652433
11343,86.212995366
11344,89.8983737226
11345,88.6188142714
11346,89.6859371235
11347,87.1517210638
11348,85.1790025153
11349,87.0182950124
11350,95.285313239
11351,86.0577109291
11352,86.2528652433
11353,87.9649008793
11354,88.8720547219
11355,87.2547528377
11356,86.5172201473
11357,90.119462551
11358,86.2299425915
11359,91.7077344048
11360,96.0616045247
11361,85.1048381042
11362,89.4194010611
11363,89.0402828612
11364,87.1206253075
11365,85.9981162638
11366,86.0536606631
11367,93.3966230881
11368,86.8540639679
11369,87.9704599574
11370,93.4837727712
11371,87.3688858539
11372,87.9346550507
11373,89.340261262
11374,89.543764408
11375,86.8073065336
11376,86.0357670407
11377,93.0094477663
11378,91.8129428062
11379,91.857431339
11380,90.0517105675
11381,89.3027299204
11382,94.2373751109
11383,94.2777644777
11384,87.5604313488
11385,87.3037719617
11386,87.1693750709
11387,89.0938605941
11388,87.4370276666
11389,87.606070934
11390,86.8582922081
11391,88.2516680151
11392,86.9076202742
11393,85.9760095905
11394,88.7900793516
11395,86.8073065336
11396,86.593004756
11397,84.9107599841
11398,83.5504733299
11399,87.1832787081
11400,86.3573165329
11401,89.4704557101
11402,86.2528652433
11403,90.1185801853
11404,94.4325054047
11405,86.717453611
11406,89.1169036009
11407,87.7544362378
11408,86.4243808365
11409,88.6781006359
11410,87.4651213587
11411,86.6961314586
11412,87.1598252598
11413,87.1876138582
11414,86.4933676917
11415,88.055204306
11416,88.0303520447
11417,90.0707878677
11418,89.4918900615
11419,87.7041253526
11420,88.2408501672
11421,88.1104188178
11422,88.2385429303
11423,88.6460617859
11424,90.637720681
11425,86.9973368163
11426,88.2261275934
11427,86.3641254367
11428,84.7787024446
11429,86.2528652433
11430,86.2528652433
11431,87.5743594319
11432,88.3753650683
11433,85.7370135128
11434,85.1972936184
11435,87.8434838999
11436,88.3283717705
11437,87.2705869037
11438,89.0552828282
11439,86.6267794513
11440,88.2986509133
11441,86.8010377251
11442,87.5922952055
11443,86.9442423917
11444,87.0429350293
11445,86.0567494173
11446,91.9317779985
11447,87.3755601181
11448,87.2023732588
11449,88.3564215705
11450,86.2528652433
11451,86.0124009067
11452,88.0532590113
11453,87.6558135686
11454,86.4730333159
11455,87.9616389576
11456,87.4172645338
11457,86.4738507716
11458,86.2528652433
11459,86.6629976079
11460,87.4028277838
11461,87.4335389574
11462,86.4738507716
11463,86.7822890353
11464,90.6777664029
11465,85.1138058823
11466,88.697342647
11467,86.4466022478
11468,86.9982302603
11469,80.7589366641
11470,89.1547380861
11471,86.0187971003
11472,91.023956076
11473,93.4560166516
11474,92.1076231594
11475,86.7363077168
11476,86.2528652433
11477,87.6954245513
11478,89.2634374065
11479,91.8360050802
11480,86.950687584
11481,88.5843462587
11482,87.1764325834
11483,86.7742032463
11484,92.9178073602
11485,86.2528652433
11486,93.8682367051
11487,87.0009672188
11488,86.0413261591
11489,88.9084918841
11490,86.2528652433
11491,87.3969540929
11492,86.3673536728
11493,90.0136883949
11494,92.5329769651
11495,86.8983480271
11496,86.4473978577
11497,86.2528652433
11498,86.2528652433
11499,86.9490418428
11500,89.0725470207
11501,87.8436823233
11502,85.8262804232
11503,88.093504768
11504,87.5257347683
11505,86.548220395
11506,89.737667609
11507,90.4612848997
11508,88.8179304104
11509,88.0971701343
11510,86.7069307633
11511,87.0400099281
11512,87.0579835889
11513,86.2528652433
11514,93.0896241797
11515,86.8759394304
11516,87.1607562861
11517,90.1369152963
11518,88.2740969337
11519,85.9148292433
11520,88.1356310903
11521,88.2530547455
11522,86.5506570979
11523,86.2528652433
11524,88.1252269894
11525,90.3916545262
11526,91.567637877
11527,89.1569573046
11528,89.8051574554
11529,88.633438551
11530,89.4356412258
11531,87.3575775631
11532,88.2119650799
11533,87.1643844994
11534,86.784843553
11535,87.4655294885
11536,87.9995204619
11537,91.5150484086
11538,89.7800979111
11539,90.3489545368
11540,89.1617123332
11541,88.1946438801
11542,88.8332288755
11543,88.4905815888
11544,89.6255083496
11545,84.9467617673
11546,87.5789514481
11547,85.3029008772
11548,86.7452485288
11549,87.0760354459
11550,91.29710014
11551,85.8540108125
11552,86.0357670407
11553,86.2528652433
11554,86.5691461562
11555,88.1633359096
11556,88.7792618296
11557,88.6204279746
11558,92.4228173231
11559,86.0539694249
11560,91.0034811944
11561,97.9167513382
11562,87.5074633582
11563,85.8518622519
11564,86.0413261591
11565,86.2528652433
11566,88.1179188092
11567,85.9458579903
11568,87.2678066264
11569,87.6498405929
11570,87.4649276069
11571,86.2528652433
11572,89.174641542
11573,90.6632861418
11574,87.979516143
11575,89.3444306444
11576,94.0579984991
11577,86.2528652433
11578,88.0925824391
11579,85.0685549135
11580,86.978171956
11581,88.4028326177
11582,91.3377027143
11583,87.5463836717
11584,86.8584436773
11585,88.8424077342
11586,88.9730556739
11587,86.9030750931
11588,86.5878119372
11589,88.8107875929
11590,91.4687075986
11591,88.845146943
11592,86.7674532656
11593,90.5422093942
11594,87.9359838543
11595,87.4441441697
11596,89.4109378532
11597,87.4001783979
11598,92.6805141871
11599,88.5245416211
11600,86.2528652433
11601,87.6016738113
11602,89.5578930532
11603,87.9138416894
11604,87.8658273622
11605,92.885718306
11606,92.1600053189
11607,90.1126223672
11608,86.605827536
11609,87.3180453321
11610,87.6005553352
11611,89.5214666959
11612,85.5724208895
11613,89.4231115156
11614,89.8323979518
11615,91.315640785
11616,89.0159799559
11617,86.2528652433
11618,86.7808488994
11619,86.0164564189
11620,90.7926114106
11621,85.0096563741
11622,86.3471989435
11623,87.3015471786
11624,92.0987294603
11625,86.927864101
11626,88.5924205705
11627,87.5707428716
11628,92.2345139049
11629,88.0276992807
11630,87.4422398602
11631,89.9804980653
11632,86.2528652433
11633,91.074796868
11634,85.8338664928
11635,91.8037409021
11636,89.4986598854
11637,86.4101037902
11638,88.5621639698
11639,87.2208293513
11640,87.0684357266
11641,85.9935224557
11642,90.9742181435
11643,87.9366565168
11644,86.2528652433
11645,88.1614772753
11646,85.917989144
11647,87.9622020097
11648,87.421113951
11649,86.3678909319
11650,85.8962992509
11651,89.1022645495
11652,87.8957212613
11653,88.3479267506
11654,87.7040632631
11655,86.6328062859
11656,87.0094779566
11657,88.8463499336
11658,86.2040928219
11659,89.3743740156
11660,86.6508623405
11661,86.2528652433
11662,86.2528652433
11663,87.0730170852
11664,86.4754856831
11665,86.2528652433
11666,87.7925311526
11667,86.5371899795
11668,90.9104868705
11669,88.9937293525
11670,89.564177905
11671,86.5615703587
11672,85.3014316386
11673,87.3498470656
11674,88.767501876
11675,87.9338598226
11676,88.741142802
11677,87.3968320613
11678,88.7678176652
11679,87.0055874406
11680,88.1144796879
11681,87.1470621509
11682,87.6801059899
11683,86.6447390815
11684,87.9887731505
11685,86.4037952225
11686,87.9754391513
11687,86.7850174365
11688,87.2841589873
11689,88.1894405446
11690,88.3921152225
11691,87.0252728179
11692,86.5412158766
11693,88.2342557227
11694,85.6432357567
11695,86.8895456348
11696,85.7449906014
11697,86.2528652433
11698,86.0187971003
11699,86.9050463847
11700,86.0155786634
11701,87.4171416633
11702,86.7822890353
11703,87.9105121676
11704,86.1105074121
11705,88.1239623067
11706,89.2754061449
11707,87.0321866724
11708,89.3408781963
11709,87.9812316668
11710,87.4945676818
11711,88.0104681942
11712,87.5008575042
11713,89.6359697058
11714,90.5772079152
11715,86.2528652433
11716,85.6569519812
11717,86.0258191446
11718,86.4798454469
11719,92.1016099872
11720,90.7213392306
11721,87.4179270679
11722,86.4771205945
11723,88.8872950974
11724,86.1105074121
11725,88.2243487703
11726,89.6071437367
11727,85.7237183651
11728,91.7301597399
11729,89.1924055721
11730,87.6539259163
11731,87.1539062982
11732,88.7949442085
11733,86.0295041558
11734,89.0167884105
11735,85.8234319728
11736,86.9009601282
11737,88.5579335433
11738,86.2528652433
11739,90.7631906128
11740,90.2495503371
11741,86.2528652433
11742,86.2528652433
11743,86.2528652433
11744,88.8372427122
11745,87.2152924047
11746,89.2235812317
11747,86.9748310873
11748,90.8224470084
11749,85.8191386329
11750,86.2528652433
11751,87.6830435492
11752,87.9213137084
11753,86.6383092235
11754,86.9617007658
11755,86.6589166889
11756,88.5685635339
11757,86.3902187027
11758,89.2428168486
11759,89.2950420581
11760,95.6997330322
11761,86.2528652433
11762,88.1345300086
11763,87.1684558812
11764,89.9764614588
11765,86.0597821363
11766,85.6314306186
11767,86.1390689638
11768,89.5190095075
11769,88.4506251263
11770,88.4440384695
11771,88.6580277469
11772,89.6688973021
11773,86.0226007077
11774,89.0039685645
11775,88.6853753053
11776,89.2752964707
11777,86.4718183606
11778,87.3857439486
11779,92.6089750718
11780,87.0200858241
11781,90.2364374981
11782,86.9781972747
11783,89.1623469654
11784,85.1557172886
11785,86.4678438738
11786,80.4575429075
11787,86.2528652433
11788,91.7771656989
11789,88.5463547594
11790,86.702826391
11791,88.8814498423
11792,86.3689270966
11793,93.080792124
11794,88.6808086838
11795,86.2528652433
11796,87.5991499658
11797,85.942318829
11798,86.2528652433
11799,90.5641638762
11800,89.5172484596
11801,91.4346193145
11802,89.3338774079
11803,90.2728637904
11804,87.98431864
11805,88.0746574742
11806,88.1889059708
11807,88.6352943931
11808,87.5761684821
11809,86.2528652433
11810,87.7693310773
11811,86.2528652433
11812,86.0187971003
11813,88.948522437
11814,87.8980151511
11815,92.8512536753
11816,86.8128788079
11817,91.6440839848
11818,86.2528652433
11819,86.6127932916
11820,88.7268208393
11821,86.8464023604
11822,88.2295655594
11823,86.766414826
11824,91.6926385875
11825,86.7233284092
11826,88.3989243664
11827,88.8762159028
11828,88.7859784489
11829,86.5935946563
11830,85.2790068761
11831,86.7696936823
11832,87.8071167267
11833,87.1487535998
11834,85.5824627872
11835,87.5022917813
11836,88.223153058
11837,86.8219337536
11838,86.8237975755
11839,91.177885191
11840,88.5497828947
11841,87.9328841589
11842,86.3483754012
11843,92.9146658381
11844,86.2528652433
11845,87.1865928369
11846,88.0836655409
11847,87.6278509187
11848,87.4124702915
11849,87.2564743643
11850,90.7741346731
11851,91.6447664933
11852,88.8970988376
11853,86.2285226042
11854,85.2371975707
11855,86.3435376432
11856,89.4761351572
11857,85.2435431603
11858,89.0330886883
11859,87.8010145133
11860,87.6366076535
11861,82.7811194139
11862,87.4148245547
11863,88.4740914761
11864,85.20855
11865,89.6255312181
11866,87.7491470154
11867,90.1949242699
11868,90.0018755491
11869,87.193578853
11870,86.9099756013
11871,86.2528652433
11872,85.7662825313
11873,86.3612453103
11874,87.0944523226
11875,85.9958553625
11876,90.9229571095
11877,86.830292165
11878,86.2528652433
11879,85.7786112707
11880,87.7249192639
11881,88.9706619775
11882,89.7429111905
11883,87.3570780665
11884,87.5122337676
11885,89.0871654275
11886,86.6380487025
11887,86.401383234
11888,89.5116739537
11889,88.4726943232
11890,88.8135572615
11891,86.1428817258
11892,88.4648777844
11893,87.1298451917
11894,91.9883159473
11895,87.1792695651
11896,86.812542802
11897,86.344812447
11898,86.6163235599
11899,92.8394176745
11900,90.3494068025
11901,88.3110346038
11902,86.4131872216
11903,90.1348626815
11904,86.7044844652
11905,87.6719468714
11906,88.8465874999
11907,85.0261369217
11908,86.7696936823
11909,86.2528652433
11910,89.899738376
11911,86.0486407886
11912,90.0449614367
11913,86.6738063246
11914,85.4790895535
11915,87.4408755775
11916,91.0329454388
11917,89.1512890353
11918,88.884529578
11919,86.9608251616
11920,88.0651958208
11921,87.5001505372
11922,88.562358116
11923,86.2528652433
11924,88.3405364229
11925,89.0920419502
11926,92.1335473423
11927,87.00407244
11928,87.6396543493
11929,86.9121064165
11930,89.7443464339
11931,91.9204157465
11932,91.1755727138
11933,87.9497087353
11934,84.8324524894
11935,90.8480915056
11936,88.365013994
11937,86.0240636335
11938,86.771432039
11939,87.3458720305
11940,88.558030899
11941,91.2930163581
11942,85.8291221099
11943,87.1929290072
11944,94.6424213792
11945,86.3974413739
11946,86.4572291721
11947,90.8884166492
11948,89.6175909082
11949,92.7037458268
11950,87.0178630087
11951,90.591059306
11952,89.6929944562
11953,88.7137689644
11954,90.1617969903
11955,87.6701923026
11956,86.8177545479
11957,87.8124221316
11958,89.2182675919
11959,86.967570458
11960,86.7554665995
11961,83.569160147
11962,86.2528652433
11963,90.5698189689
11964,87.424468549
11965,87.1429502641
11966,89.1876129557
11967,87.1153032276
11968,86.9911525781
11969,88.5491165414
11970,86.2528652433
11971,87.7506943862
11972,87.4443211732
11973,87.1340936968
11974,86.4763031388
11975,87.5329583262
11976,86.8330783022
11977,90.8888112482
11978,89.6039230589
11979,86.8038238622
11980,86.9119733224
11981,87.8131957209
11982,90.6408469546
11983,86.2528652433
11984,87.3196000954
11985,87.2153461859
11986,86.7477778328
11987,86.9889328416
11988,86.2528652433
11989,87.7707123524
11990,87.487458706
11991,88.6652699576
11992,87.9465798587
11993,86.8100926708
11994,87.7085120361
11995,88.2655565531
11996,86.5675870731
11997,96.9193066993
11998,87.4530982902
11999,88.3305225181
12000,89.7280414591
12001,86.9116815803
12002,86.9223362493
12003,86.4619527519
12004,86.7707937057
12005,79.5643787402
12006,88.9962469516
12007,89.0677907982
12008,86.2528652433
12009,84.519767535
12010,86.9534388956
12011,85.7958939896
12012,89.2359963039
12013,86.7975550537
12014,86.0708210645
12015,86.2528652433
12016,90.1278884092
12017,86.2528652433
12018,85.5624634288
12019,87.1757364728
12020,88.3480699769
12021,87.4241809775
12022,88.1979568888
12023,89.6492280289
12024,86.4286881857
12025,86.7196819579
12026,86.2528652433
12027,86.2528652433
12028,85.6085313545
12029,87.4632401312
12030,86.5479034083
12031,92.1997658281
12032,87.0902741919
12033,86.2528652433
12034,86.2528652433
12035,89.0059905183
12036,86.3499652893
12037,86.3643207613
12038,86.7430501217
12039,87.2625938532
12040,88.0657150531
12041,85.5904875642
12042,86.7850174365
12043,92.2568486452
12044,86.2405455088
12045,86.0764620905
12046,87.9704599574
12047,86.772709594
12048,91.9994701667
12049,86.8100926708
12050,88.0624763244
12051,87.1398299377
12052,90.0652045876
12053,90.6414480654
12054,90.3398350529
12055,86.6216783025
12056,88.2530547455
12057,88.0673996595
12058,86.2528652433
12059,85.9938095164
12060,87.3717324304
12061,85.6190352846
12062,94.0022543708
12063,86.7518455877
12064,86.7676608887
12065,86.1648494981
12066,85.0004874753
12067,88.4471496696
12068,95.1492945373
12069,88.8616986342
12070,89.3508641653
12071,85.9209864177
12072,86.4629513621
12073,87.1921817829
12074,89.5489090358
12075,87.247705466
12076,86.7515355489
12077,86.2528652433
12078,85.8786694901
12079,86.4426005059
12080,88.2515931989
12081,86.3579939083
12082,86.2528652433
12083,94.0727946819
12084,88.6511898311
12085,86.7591203571
12086,86.5707196931
12087,87.3194730607
12088,86.2528652433
12089,86.4673111259
12090,88.918932572
12091,86.7595937208
12092,95.0470667331
12093,87.2635892253
12094,91.5967681527
12095,87.9120146045
12096,88.0393683186
12097,87.5484903081
12098,86.7612142643
12099,86.2528652433
12100,83.673744418
12101,87.7988049429
12102,88.084625472
12103,88.4988258453
12104,87.3733260271
